,name,mse,mae,r2
0,RF_train,4.207116133037771e-08,0.000331675442902816,0.9999996401858886
1,RF_test,0.08533653923134779,2.3431397075200104,0.8411200218186373
2,RF_val,0.05020732794163272,1.779041020187524,0.886513468179766
3,XG_train,2.704416226493061e-08,0.0012414316687950823,0.9999997759686695
4,XG_test,0.09472446948056659,2.4016642229625114,0.9089028204634297
5,XG_val,0.06564238617318464,1.992000395479165,0.9031925594277146
6,融合模型_train,1.4481024515679816e-08,0.0007023564402272105,0.999999877086515
7,融合模型_test,0.08598656511976294,2.326203508195354,0.8704622045816441
8,融合模型_val,0.05425680117954735,1.8153012636590773,0.9012976849614659
