,name,mse,mae,r2
0,RF_train,2.0022765628869442e-05,0.021269207643319514,0.9999943421571348
1,RF_test,2.7752787796670066,13.475457447770612,0.8996052008582666
2,RF_val,1.7384854411655186,10.493900653399454,0.8939891651503121
3,XG_train,1.0343219319542705e-07,0.0014256053860885725,0.9999999707731136
4,XG_test,2.632687081135254,12.167654869431841,0.9472995885021072
5,XG_val,2.372641510673376,12.67584201626031,0.8681988478149931
6,融合模型_train,3.5801982153208504e-07,0.003479325823045087,0.9999998988341605
7,融合模型_test,2.540722046383536,12.08007709998613,0.9406284457420077
8,融合模型_val,2.1966044776279343,12.13114119077337,0.8729734768290525
